"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()"
24,"walking_upstairs",-0.571417181220339,-0.577817480305085,-0.80077725140339,-0.646962143386441,-0.588943748474576,-0.532636709844068,-0.63280266544661,-0.609236623898305,-0.782940340881356,-0.350632174015254,-0.275750809183051,-0.248019114779661,-0.312126527083051,-0.549241564483051,-0.427224808161186,-0.516349590762712,-0.292861830067797,-0.536114438440678,-0.369820833113559,-0.616824740366102,-0.876004586830509,-0.612006566559322,-0.429529232901695,-0.62834629479661,-0.262748689142373,-0.270797092898305,-0.509513183813559,-0.496802231066102,-0.231197500377966,-0.173753937128814,-0.547616889423729,-0.733395040474576,-0.844791419169492,-0.568145781986441,-0.349652968262712,-0.263420088610169,-0.516288456411864,-0.525185215601695,-0.354311229433898,-0.431280967847458,-0.77182703279661,-0.529182849525424,-0.527161183037288,-0.736009046711864,-0.755728913949153,-0.569224623491525,-0.204691452115254,-0.527597979881356,-0.45108171820339,-0.336132714822034,-0.338561675533559,-0.635261415118644,-0.548715893135593,-0.617221058966102,-0.631788002414237,-0.480852311186441,-0.435233822850847,-0.728948428305085,-0.457279588877966,-0.628041724694915,-0.234090922542373,-0.648077345372881,-0.958121150847458,-0.515887485847458,-0.722748287576271,-0.481362292220339
24,"walking_downstairs",-0.775459452454546,-0.454356343272727,-0.483701286454545,-0.8551571464,-0.746270014018182,-0.5556596606,-0.643104942436364,-0.487795804630909,-0.837908564909091,-0.341101173963636,-0.416368885156364,-0.208292943770909,-0.161709284345455,-0.250110748218182,-0.525667257096364,-0.541046595818182,-0.285822731963636,-0.355866474010909,-0.56292584666,-0.729166571163636,-0.906074064054545,-0.550054546532727,-0.525507179345455,-0.711106677036364,-0.0895403201188727,-0.396078136309091,-0.550801494709091,-0.195360371345455,-0.0259351333636364,-0.338929974781818,-0.517248823527273,-0.553138727363636,-0.710391431296,-0.882569014545455,-0.408412156250909,-0.411853610769091,-0.785455860090909,-0.631881481127273,-0.3190585932,-0.386558804750909,-0.818837392563636,-0.704677895636364,-0.429136880949091,-0.434252050090909,-0.804231299054545,-0.742764314254545,-0.276249243994545,-0.647131577054545,-0.189593295454545,-0.142942427545455,-0.487717765818182,-0.65378963324,-0.483668415112727,-0.726728923745455,-0.627118661542364,-0.746753148018182,-0.587367513272727,-0.784887025327273,-0.301739340309091,-0.664697219745454,-0.282196640950909,-0.55686030414,-0.842884969196545,-0.603545020034545,-0.398847413345455,-0.391688967236364
24,"sitting",-0.650014223058824,-0.627950065955882,-0.510036398176471,-0.767287417058824,-0.623132433244118,-0.580645182117647,-0.642183239205882,-0.55152685325,-0.585959928176471,-0.434339989691176,-0.485439735557353,-0.190222546976471,-0.445992516588235,-0.0256101555367647,-0.437345603897059,-0.734284063279412,-0.429677377617647,-0.167671092139265,-0.616312192717647,-0.362913795402941,-0.567777572241176,-0.934535515,-0.623184295691177,-0.380914951172647,-0.419632959073529,-0.213418993544118,-0.490375336332353,-0.370013637147059,-0.370006075117647,-0.13315349475,-0.535869144170588,-0.531138594658824,-0.504683658735294,-0.663084389367647,-0.316689412882353,-0.476022609175,-0.563187328220588,-0.457157177558824,-0.151630794172059,-0.467273963926471,-0.618060241058824,-0.880618683441176,-0.646661536926471,-0.420524028823529,-0.691543668419118,-0.884512046764706,-0.13925922575,-0.384498655176471,-0.394196343176471,-0.461189862558824,-0.255420887720588,-0.520741824014706,-0.468309584673529,-0.657361537941176,-0.7870608845,-0.545778104779412,-0.439191353219118,-0.692354598335294,-0.568461288687059,-0.427433004872794,-0.203823150564706,-0.361928612926471,-0.734004160455882,-0.895417404602941,-0.716396375573529,-0.640410880735294
24,"standing",-0.913895176884058,-0.585131617391304,-0.434757503907246,-0.539598186014493,-0.904537377478261,-0.60688602657971,-0.599868956463768,-0.638182604484058,-0.628975751101449,-0.526586169826087,-0.338213984975362,-0.307422918391304,-0.432812605797101,-0.317057384644928,-0.330685876788406,-0.46249097633913,-0.521559230049275,-0.377440061626145,-0.625240728565217,-0.389867065713043,-0.622531023507246,-0.888535120855072,-0.614072929092754,-0.39098037363913,-0.30330646512029,-0.129511743423188,-0.279457484014493,-0.654291151652174,-0.296027824565217,-0.0619524285855072,-0.659423968797101,-0.405678524289855,-0.563363045051884,-0.866018545507246,-0.424364088737681,-0.341308520062319,-0.613063057333333,-0.530900632621739,-0.295354621115942,-0.243354594652174,-0.550661025553623,-0.735995328342029,-0.604590895831884,-0.565022564928986,-0.504633405057971,-0.73191580957971,-0.10955085744058,-0.233047469681159,-0.578898916826087,-0.333398962652174,-0.156352307413043,-0.410846428155072,-0.594981488115942,-0.561373366856522,-0.746816871362319,-0.600912209144927,-0.503799808753623,-0.607510831224638,-0.598766741086956,-0.390454147927536,-0.0523572587391304,-0.345493735733333,-0.613291207933333,-0.881566247398985,-0.934452632318841,-0.574070220957971
24,"laying",-0.615284922376389,-0.50639981175,-0.62963910498625,-0.746907091916667,-0.580989245111111,-0.470956355556944,-0.517268943559722,-0.41737377055625,-0.630252889222222,-0.728807894708333,-0.309440010069444,-0.132605710055556,-0.485001807561111,-0.212043845680556,-0.257310852930556,-0.66911529925,-0.481705914425,-0.269091485648333,-0.625178287829167,-0.514434931041667,-0.864435752958333,-0.743103805708333,-0.658907030472222,-0.5745799314875,-0.213861602,-0.26918426075,-0.299039207180556,-0.348314892244444,-0.184020934805556,-0.212111229458333,-0.41488614225,-0.678787461165278,-0.616145370226389,-0.884406196666667,-0.630023206159722,-0.268111276273611,-0.601130983063889,-0.433691622701389,-0.186904270541667,-0.240010505434722,-0.559832877097222,-0.930022963083333,-0.5973218605,-0.442113289852778,-0.579923301972222,-0.911388667263889,-0.224534896238889,-0.331640015180556,-0.3008648290875,-0.327894038233333,-0.327440680486111,-0.411214831680556,-0.46443381225,-0.575843667763889,-0.870557491944444,-0.549104992166667,-0.357090736556944,-0.637067446394444,-0.627607763694444,-0.601502884304306,-0.10488949874125,-0.470572956347222,-0.824416122777778,-0.601593395555556,-0.633318927152778,-0.560585047925
25,"walking",-0.691171724878378,-0.692514332810811,-0.724524492812432,-0.812214444324324,-0.565091801027027,-0.606546461755811,-0.831706156040541,-0.913436310905405,-0.853608241351351,-0.517748603204054,-0.588465226755405,-0.696485441708108,-0.8134132735,-0.754790516689189,-0.545524647702703,-0.356260498999189,-0.0439206309432432,-0.00210942208783784,-0.177139280260811,-0.381994001201351,-0.528397001608108,-0.303184885294595,-0.442189638239189,-0.585907748287297,-0.562080022132432,-0.637021770594595,-0.464218595308108,-0.322266048878378,-0.511472790810811,-0.358871382855405,-0.544889150540541,-0.182645992985135,-0.276096649747297,-0.40611464342973,-0.805602648797297,-0.570014535459459,-0.567845263772973,-0.527309606732432,-0.606505423756757,-0.750568869918919,-0.607335090189189,-0.558841407324324,-0.636651910554054,-0.543022220733784,-0.236823545513514,-0.328780613310811,-0.315579789920811,-0.265606939608108,-0.465814454972973,-0.501533169566216,-0.675763735837838,-0.682734936274324,-0.48377400385973,-0.467672467858108,-0.607476989675676,-0.363067152513514,-0.435864195432432,-0.554735694972973,-0.195402134217568,-0.128825181825676,-0.530756036081081,-0.425240936202703,-0.379211242351351,-0.215548066583784,-0.387013194583784,-0.382936077094595
25,"walking_upstairs",-0.711251807846154,-0.819946668676923,-0.886052619230769,-0.558575986938462,-0.614617090923077,-0.732701618003077,-0.902407264215385,-0.856414249507692,-0.543913961476923,-0.565893463892308,-0.600264668696923,-0.568395983138462,-0.673221853830769,-0.722452862646154,-0.4571941458,-0.236913577615385,0.0150060805892308,-0.211687192731692,-0.267405113153846,-0.453114753902154,-0.252952864450769,-0.268742386755385,-0.568607578802769,-0.486353041184615,-0.6168958772,-0.515743253181538,-0.556768226969231,-0.445927067323077,-0.441030207184615,-0.256856507343077,-0.196570218052308,-0.264764956572308,-0.399127265784615,-0.579259803215385,-0.666841052907692,-0.487338793676923,-0.447877709630769,-0.600684755092154,-0.746457667953846,-0.87599844852,-0.673490165701538,-0.735799144492308,-0.453742899330769,-0.408838708292308,-0.366621480501692,-0.249841784676923,-0.359319203661538,0.0212782842492308,-0.544068162273846,-0.6764701174,-0.699046835476923,-0.602544157553846,-0.481713863800308,-0.646934802123077,-0.563531004815385,-0.402388439046154,-0.639014723630769,-0.456783040661538,-0.1674831708,-0.148095462360308,-0.509271265430769,-0.402654029216923,-0.304334406846154,-0.128502679184615,-0.3507786168,-0.399756327907692
25,"walking_downstairs",-0.625674399775862,-0.812498564224138,-0.879514528172414,-0.791336830655172,-0.678092779844828,-0.460091175401724,-0.681144642293103,-0.825885016362069,-0.650529194155172,-0.663737847948276,-0.743147731775862,-0.46516264005,-0.912691214517241,-0.53278710962069,-0.359506836258621,-0.367970822517241,0.0206190029775862,-0.231366469017241,-0.489437132182759,-0.253563341344828,-0.326558088613793,-0.193273499982759,-0.576888508025862,-0.696514517086207,-0.662644251603448,-0.600692793034483,-0.505504481344828,-0.355312691165517,-0.3123687645,-0.361326710539655,-0.288537518581034,-0.280188437155172,-0.404552672965517,-0.309579208586207,-0.493719570967241,-0.405916422155172,-0.545065687513793,-0.484850152189655,-0.668585802206897,-0.795619772948276,-0.536528015,-0.535221695325862,-0.587774470414655,-0.576252980362069,-0.21743471137931,-0.455056146327586,-0.563612647665517,-0.201983573534483,-0.342651810810345,-0.61522331362069,-0.470994672851724,-0.784347562413793,-0.520259700017241,-0.482452630062069,-0.735791792515517,-0.439476927775862,-0.517831678933276,-0.600328793275862,-0.36240826987931,-0.189734253106897,-0.358117880034483,-0.175644302172414,-0.313456535017241,-0.06950215885,-0.409151233724138,-0.536452396465517
25,"sitting",-0.546824333383077,-0.683708099338462,-0.572441678015385,-0.744891617369231,-0.853504168615385,-0.601983941864615,-0.617833915953846,-0.731976521976923,-0.764791067061538,-0.888525931092308,-0.595092298938461,-0.629478669105077,-0.764535551446154,-0.874668791430769,-0.588886991323077,-0.380285414147692,-0.17157575936,-0.126267764513846,-0.344323650461538,-0.189768710193846,-0.592708435230769,-0.513065606230769,-0.679479237984615,-0.449457017915385,-0.590701593446154,-0.681002514389231,-0.758072051184615,-0.287744749305692,-0.252512894384615,-0.294396902015385,-0.5476580998,-0.4043935642,-0.230356555489231,-0.402321780070615,-0.912131824907692,-0.674197058969231,-0.559296508138462,-0.626941335630769,-0.567134466676923,-0.526859687864615,-0.879906350584615,-0.734081374169231,-0.621123611609231,-0.5100728046,-0.324116978318462,-0.148665619432308,-0.356325207192308,-0.270510706907692,-0.587010898787692,-0.459512331732308,-0.440727546061538,-0.642290099323077,-0.654401908893846,-0.529012148983077,-0.458708842661538,-0.335091026672308,-0.336684634707692,-0.444300059430769,-0.0251497952461538,-0.0466972304153846,-0.339566085115385,-0.456832896726154,-0.417158296250615,-0.304037678855385,-0.180136083346154,-0.363155031615385
25,"standing",-0.445175667786486,-0.583459773245919,-0.601950381837838,-0.732487386716216,-0.806708126447297,-0.874947124459459,-0.56770957953527,-0.590497090445946,-0.801954090662162,-0.850943185743243,-0.781884268148649,-0.596020273364865,-0.618344499893243,-0.725678519027027,-0.557605725162162,-0.262967118102703,-0.363418814013514,-0.442634326545946,-0.403437892641892,-0.401974838102703,-0.312529582902703,-0.353285095013514,-0.666564206189189,-0.504622178443243,-0.773553845527027,-0.580484793351351,-0.580828469558108,-0.35612369622973,-0.239857860556757,-0.184679413201351,-0.617578671148649,-0.443430966635135,-0.218840191174324,-0.369743514527027,-0.661619334378378,-0.663723894662162,-0.640690421806757,-0.68529690822973,-0.527752970651351,-0.635711644877027,-0.759326118621622,-0.832847585243243,-0.606848434337838,-0.666444501418919,-0.507397992162162,-0.239921067089189,-0.384114639783784,-0.467728852272027,-0.543742443445946,-0.615975983189189,-0.508466767351351,-0.471352071255405,-0.607890738579459,-0.631716617851351,-0.444397731923514,-0.289057847391892,-0.474355830702703,-0.335106235389189,-0.170996528081081,-0.0692028352989189,-0.310293734986486,-0.247563292878378,-0.229850619256757,-0.375388114612162,-0.10186600892027,-0.296943148748649
25,"laying",-0.569154175054794,-0.566296864739726,-0.866025351917808,-0.92554270160274,-0.817256024794521,-0.602644792052055,-0.605571385931507,-0.661156137726027,-0.880554829315068,-0.717630952561644,-0.578247063643836,-0.588117306342466,-0.752717287465753,-0.899456705849315,-0.305551508024658,-0.433287354334247,-0.329282107178082,-0.112066838493151,-0.369993064232877,-0.352542030342466,-0.288735642287671,-0.400259705424658,-0.47009764760274,-0.501756556561644,-0.574224895234247,-0.534814148821918,-0.558814200526027,-0.217772234452055,-0.321482774369863,-0.399503684256164,-0.530053538796986,-0.268587053544247,-0.457103692467123,-0.38308324309589,-0.791025587780822,-0.300043554913699,-0.579348563827397,-0.427995389136986,-0.743292712178082,-0.726765124643836,-0.864589187356164,-0.567875781780822,-0.530609506232877,-0.608860293260274,-0.152008214493151,-0.310303175520548,-0.4270041867,-0.44550551509726,-0.489142056347945,-0.50626534540137,-0.647998764372055,-0.587890539828767,-0.604510603539726,-0.577052950221918,-0.54684288119863,-0.493981096726027,-0.463596251315068,-0.412394645465753,-0.139970558305479,-0.196546994245068,-0.38353263009589,-0.363263159123288,-0.331390387890411,-0.401474091136986,-0.180488565671233,-0.52257943590411
26,"walking",-0.410329139050847,-0.543757911920339,-0.536924711322034,-0.624514367322034,-0.84611079279661,-0.905410271254237,-0.539663871320339,-0.737023367423729,-0.432567278425424,-0.753238643440678,-0.887763858338983,-0.684276354016949,-0.595539224288136,-0.74399291699661,-0.408000579853729,-0.464640225237288,-0.162566607954237,-0.240467986915254,-0.328537718508475,-0.522719496677966,-0.584708605322034,-0.502276727254237,-0.566048623820339,-0.512982077131525,-0.851186036610169,-0.749685987955932,-0.624691357630508,-0.44989229589322,-0.376170374818644,-0.0260771370677966,-0.335625070307119,-0.373874213745763,-0.123285984644068,-0.206166656237288,-0.620019997098305,-0.517676169762712,-0.606135669016949,-0.504779092923559,-0.382583901391525,-0.526298030779661,-0.851028073050847,-0.855153074525424,-0.860850870576271,-0.623624182847458,-0.266856436254237,-0.36296403891661,-0.585726569322034,-0.221484651033898,-0.644730498135593,-0.588951739016949,-0.551610234898305,-0.314463743044068,-0.534322139730508,-0.589136317152542,-0.580642399694915,-0.192266146627119,-0.242786552416949,-0.579040057152542,-0.319474404016949,-0.168576847676271,-0.482278516610169,-0.331602478542373,-0.493502394694915,-0.278100870701695,-0.221293542084746,-0.148832006738983
26,"walking_upstairs",-0.382500091781818,-0.489245272181818,-0.584849292290909,-0.846487540363636,-0.854229034545455,-0.880130241818182,-0.514056160890909,-0.626631612690909,-0.814976188909091,-0.853192074254545,-0.758105837909091,-0.52845249866,-0.506317290264,-0.769279009018182,-0.586707907490909,-0.285302643647273,-0.333380269045455,-0.334679538927273,-0.360048703745455,-0.384387284945455,-0.510268245709091,-0.302795062563636,-0.622075501854545,-0.398057118163636,-0.699347311218182,-0.549106767401091,-0.528338816210909,-0.354182917647273,-0.138993240072727,-0.108058434472727,-0.409865243636364,-0.573973214363636,-0.188798719763636,-0.316412044772727,-0.665812598436364,-0.7817526826,-0.557678041327273,-0.580844922636364,-0.478401027690909,-0.740263733127273,-0.797144334390909,-0.929836795818182,-0.568276748581818,-0.605440505205455,-0.414713895327273,-0.159402957616364,-0.309208551898182,-0.432784326534545,-0.712203873418182,-0.637832642527273,-0.391249033218182,-0.613395298672727,-0.621482053996364,-0.599150161430909,-0.490142561716364,-0.244875854109091,-0.542300837072727,-0.275372992,-0.1667127059,-0.272693981127273,-0.211058461490909,-0.330532896763636,-0.322615161945455,-0.306710769290909,-0.0973259717781818,-0.296495012472727
26,"walking_downstairs",-0.6094226729,-0.5213401099366,-0.7710076084,-0.645276854478,-0.77433955358,-0.9633789936,-0.706641691,-0.532124804842,-0.8369660148,-0.81493224738,-0.7729369719,-0.6912251672,-0.6848811187,-0.7172451711,-0.5758039,-0.46033054604,-0.255149806276,-0.370400886636,-0.3689788292,-0.459951701276,-0.306540214852,-0.5689325067,-0.600287509926,-0.67452239116,-0.8902203904,-0.6625808713612,-0.62683889334,-0.5212583604,-0.22137005708,-0.363761677948,-0.53676845984,-0.35252393587,-0.167068769554,-0.35467567522,-0.8010233664,-0.69359664964,-0.664122360954,-0.69739046038,-0.3550704398,-0.46993320767728,-0.8247241200898,-0.83777670904,-0.739891986474,-0.57390937856,-0.51447524078,-0.327764962236,-0.506957650236,-0.295342938258,-0.40662603034,-0.64528424564,-0.56080576316,-0.428434294054,-0.6823040154,-0.60402705824,-0.51480180922,-0.207606344604,-0.274963953416,-0.38269891736,-0.093245938742,-0.16567935312,-0.31607885751,-0.35523512588,-0.3980938987,-0.42462371342,-0.41513237374,-0.152675611098
26,"sitting",-0.727400655128205,-0.572230420746154,-0.468457747089744,-0.470737336210256,-0.627144743191026,-0.759982922384615,-0.478655933384615,-0.371087554045513,-0.498948742679487,-0.509567627974359,-0.770710117371795,-0.911460885,-0.521012580830769,-0.599030244846154,-0.320307513320513,-0.251303249941026,-0.335754019807692,-0.243828768238462,-0.28857638551282,-0.315383100005128,-0.37219606024359,-0.706373853102564,-0.622064335538462,-0.580923626053846,-0.763301792141026,-0.886274920423077,-0.9159608995,-0.572200215371795,-0.448547102987179,-0.241133426652564,-0.716497819288462,-0.475051293991026,-0.475509392830769,-0.193166845430769,-0.599766128907692,-0.418902275038462,-0.921255571987179,-0.698080322057436,-0.613618651153846,-0.33482822599359,-0.680608364347436,-0.638898764638462,-0.748154482641026,-0.887572380948718,-0.355842953423077,-0.367485465448718,-0.350019661575641,-0.513690845628205,-0.677649147729487,-0.650453289012821,-0.630163514870513,-0.495479873202564,-0.9002145005,-0.630834041839744,-0.546451978003846,-0.408511797833333,-0.126367128621795,-0.241044954882051,-0.413610755737179,-0.407462402024359,-0.205756448294872,-0.32800488444359,-0.299130885525641,-0.513557974128205,-0.404709234076923,-0.43853785185
26,"standing",-0.593012363833784,-0.679180545972973,-0.442307959585135,-0.431719791578378,-0.584107092094595,-0.565186143297297,-0.623808982981081,-0.466523114243243,-0.61588067947973,-0.663137388756757,-0.565114923548649,-0.722341686527027,-0.467040632175676,-0.564382760747297,-0.427312740075676,-0.379006840156757,-0.277322149972973,-0.430226316698649,-0.220063317724324,-0.197395306405405,-0.424660289781081,-0.69786869027027,-0.864441810121622,-0.62336102727027,-0.549542720290541,-0.74735923845946,-0.891617224459459,-0.378376390905405,-0.540419307716216,-0.499122819395946,-0.463044364539865,-0.665549592202703,-0.326077344283784,-0.295392126517568,-0.549577821066486,-0.480746889433784,-0.837972433648649,-0.906748567406757,-0.601847063013514,-0.632677500364865,-0.521681550716216,-0.587126166383784,-0.782680650905405,-0.830509455351351,-0.562657897567568,-0.511100699283784,-0.366458778881081,-0.298956587864865,-0.841845746108108,-0.622010156556757,-0.555319685824324,-0.692161042256757,-0.908630443445946,-0.772123336635135,-0.614603465175676,-0.440750483132432,-0.332394594297297,-0.092800989957027,-0.299422525202703,-0.226563374837838,-0.0575132767378378,-0.182440355421622,-0.355426134843243,-0.456889171905405,-0.472381476536486,-0.429987370756757
26,"laying",-0.533971328765789,-0.438895404290789,-0.572067410448684,-0.736762748710526,-0.626745218039474,-0.749691769889474,-0.442910787894737,-0.657494550211842,-0.738041193473684,-0.826516218973684,-0.827422503171053,-0.923745996578947,-0.571699285236842,-0.628735260022368,-0.487810157684211,-0.643192128289474,-0.305957620957895,-0.389357332534211,-0.275527580315789,-0.252907460657895,-0.692532203644737,-0.429636310342105,-0.588190952105263,-0.640320336289474,-0.792913462592105,-0.931729693828947,-0.541138187196053,-0.322323092302632,-0.403938784197368,-0.180540865473684,-0.608681154657895,-0.458397039597105,-0.257154737207895,-0.160501370919737,-0.658100065826316,-0.636016388328947,-0.725928662578947,-0.601617802315789,-0.417999413523684,-0.459784582361842,-0.580807381460526,-0.764825451643421,-0.892985353492105,-0.670395481669737,-0.471222333238158,-0.476207954421053,-0.502810807892105,-0.409308970142632,-0.631486675692105,-0.585676087392105,-0.580044441486842,-0.432548918798684,-0.651522822039474,-0.58398496031579,-0.6409544424625,-0.210032921567105,-0.254021465381579,-0.300946198657895,-0.283052736699474,-0.131704486110526,-0.215543919005263,-0.283436349210526,-0.647480299228947,-0.381009635078947,-0.468867922236842,-0.332697263726316
27,"walking",-0.593253526508772,-0.548493235859649,-0.669948873789474,-0.440142970661404,-0.311824608859649,-0.497847775087719,-0.435101990984386,-0.576572581052632,-0.407171110578947,-0.448157757859649,-0.701220026035088,-0.461190568249123,-0.514582152982456,-0.487168419642105,-0.236579385387719,-0.429473986024561,-0.153740679315789,-0.215059534389474,-0.145917024617544,-0.186778043115789,-0.392322424807018,-0.753434299263158,-0.865437687249123,-0.886882872087719,-0.606714524596491,-0.565146581542105,-0.819701362947368,-0.714213334210526,-0.499498369614035,-0.452336258284211,-0.423570280122807,-0.411694712035088,-0.387348835320018,-0.268875636929825,-0.206130242037895,-0.309161099736842,-0.831956695649123,-0.809451104140351,-0.567139720303509,-0.651913051666667,-0.396428569247368,-0.579330023596491,-0.668733433070175,-0.847676952385965,-0.497472080350877,-0.608749638719298,-0.468374604315789,-0.222669298033333,-0.698529238096491,-0.898003082031579,-0.588038042357719,-0.567595646859649,-0.849412624403509,-0.855484780877193,-0.921651741052632,-0.479830600929825,-0.382344465684211,-0.271767205929825,-0.409641809052632,-0.41512823454386,-0.15319028882807,-0.0365681937091228,-0.341364676122807,-0.32941423045614,-0.566985804964912,-0.491928759508772
27,"walking_upstairs",-0.673168316078431,-0.566549420333333,-0.644531386235294,-0.366127473745098,-0.453122820215686,-0.623097183078431,-0.664453583215686,-0.389735739131373,-0.448218118982353,-0.558541933968628,-0.629791226745098,-0.836242522284314,-0.520761635647059,-0.55849025374902,-0.506086095705882,-0.311846017660784,-0.225348937764706,-0.468821901896078,-0.19824795514902,-0.242189419833333,-0.545428349941177,-0.675341618878431,-0.84722300372549,-0.676379106411765,-0.631627998784314,-0.823419931117647,-0.886108714117647,-0.651248945137255,-0.421113763745098,-0.360468663880392,-0.394051319313726,-0.786019613645098,-0.320937167627451,-0.487486782829412,-0.297095856529412,-0.614218352647059,-0.722795085823529,-0.917989057627451,-0.542730730686275,-0.438273107509804,-0.672911353798039,-0.664956381509804,-0.761213733764706,-0.743360487686274,-0.639327241356863,-0.332051330068627,-0.242642169882353,-0.258455249078431,-0.853403470352941,-0.729229781764706,-0.552950493784314,-0.609906609,-0.926443182745098,-0.884511229117647,-0.617285188529412,-0.248761252843137,-0.342065727686275,-0.074988747254902,-0.126882223294118,-0.444269413392157,-0.0295704533196078,-0.246022115647059,-0.330099778323529,-0.345480501431373,-0.445240067305882,-0.306356544098039
27,"walking_downstairs",-0.544725930570455,-0.676187322993182,-0.481987545477273,-0.499320545227273,-0.380702084363636,-0.818788045136364,-0.596491869690909,-0.610094069090909,-0.347536291340909,-0.726734962272727,-0.553064864818182,-0.864329208159091,-0.366539715322727,-0.560531480613636,-0.286674285508409,-0.326803704431818,-0.295263287727273,-0.510955616068182,-0.155469161840909,-0.453000621909091,-0.366610858863636,-0.613433072931818,-0.804830480409091,-0.723279812,-0.617556827106818,-0.736765583931818,-0.739958873431818,-0.657049801136364,-0.380658646363636,-0.284664186840909,-0.571078046227273,-0.693919993409091,-0.46234484025,-0.415950074772727,-0.276869942659091,-0.273843118604545,-0.794572267068182,-0.847929498227273,-0.468432282818182,-0.647966785909091,-0.470010022704545,-0.625357897727273,-0.528696750395455,-0.818870090252273,-0.680741003156818,-0.315280160704545,-0.367641848120455,-0.353183745113636,-0.922221567045455,-0.951706228181818,-0.626784695915909,-0.517905075979545,-0.710108948363636,-0.948057324681818,-0.527370668695455,-0.493261376954545,-0.486927661772727,-0.363679704090909,-0.394904026522727,-0.546410627636364,-0.441907722727273,-0.121451840681818,-0.298084459613636,-0.367158974397727,-0.3108041924925,-0.562368796063636
27,"sitting",-0.889664320014286,-0.6401399454,-0.620493865128571,-0.682917435,-0.515557199014286,-0.491421258958571,-0.520877285623171,-0.59102264371,-0.687263069685714,-0.434033573685857,-0.404453992208571,-0.562198579671429,-0.607116682951429,-0.545454712535714,-0.134499147749429,-0.313605384318571,-0.337073960654286,-0.167064631475714,-0.252340757285714,-0.111555545614286,-0.252886506271429,-0.618807868231429,-0.698322412457143,-0.777611243157143,-0.459356350412857,-0.541217322508571,-0.591274795985714,-0.512804318457143,-0.661880388314286,-0.544306793557143,-0.467692885742857,-0.390137314545714,-0.579934693091429,-0.338184485131714,-0.506136921621429,-0.162491233585714,-0.591263277114286,-0.683671209471429,-0.835870124057143,-0.624592721142857,-0.596302289728571,-0.468289288485714,-0.595581369014286,-0.659998466857143,-0.461683987892857,-0.38412328902,-0.174931207407143,-0.269173616418571,-0.588521659974714,-0.816846719014286,-0.886921122771429,-0.694380542431429,-0.640451253028571,-0.840893674657143,-0.793150254212857,-0.531524883271429,-0.461229534035714,-0.323958187428571,-0.23106094572,-0.676515936714286,-0.364948195514286,-0.290234382973286,-0.215541665957143,-0.404839540271429,-0.471558204571429,-0.551443651717143
